State	series_id                     	year	period	       value	footnote_codes
NewJersey	LASST340000000000005          	2012	M06	     4152120	
NewJersey	LASST340000000000005          	2013	M06	     4177318	
NewJersey	LASST340000000000005          	2014	M06	     4183543	B
NewJersey	LASST340000000000005          	2015	M06	     4226739	B
NewJersey	LASST340000000000006          	2010	M06	     4559450	
NewJersey	LASST340000000000006          	2011	M06	     4557176	
NewJersey	LASST340000000000006          	2012	M06	     4586476	
NewJersey	LASST340000000000006          	2013	M06	     4559345	
NewJersey	LASST340000000000006          	2014	M06	     4482119	B
NewJersey	LASST340000000000006          	2015	M06	     4490405	B
NewJersey	LAUCN340010000000003          	2010	M06	        11.6	R
NewJersey	LAUCN340010000000003          	2011	M06	        12.2	R
NewJersey	LAUCN340010000000003          	2012	M06	        12.2	R
NewJersey	LAUCN340010000000003          	2013	M06	        11.6	R
NewJersey	LAUCN340010000000003          	2014	M06	         9.2	R
NewJersey	LAUCN340010000000003          	2015	M06	         9.5	R
NewJersey	LAUCN340010000000004          	2010	M06	       16518	R
NewJersey	LAUCN340010000000004          	2011	M06	       17255	R
NewJersey	LAUCN340010000000004          	2012	M06	       17519	R
NewJersey	LAUCN340010000000004          	2013	M06	       16252	R
NewJersey	LAUCN340010000000004          	2014	M06	       12434	R
NewJersey	LAUCN340010000000004          	2015	M06	       12279	R
NewJersey	LAUCN340010000000005          	2010	M06	      126241	R
NewJersey	LAUCN340010000000005          	2011	M06	      124462	R
NewJersey	LAUCN340010000000005          	2012	M06	      126338	R
NewJersey	LAUCN340010000000005          	2013	M06	      124005	R
NewJersey	LAUCN340010000000005          	2014	M06	      122119	R
NewJersey	LAUCN340010000000005          	2015	M06	      117046	R
NewJersey	LAUCN340010000000006          	2010	M06	      142759	R
NewJersey	LAUCN340010000000006          	2011	M06	      141717	R
NewJersey	LAUCN340010000000006          	2012	M06	      143857	R
NewJersey	LAUCN340010000000006          	2013	M06	      140257	R
NewJersey	LAUCN340010000000006          	2014	M06	      134553	R
NewJersey	LAUCN340010000000006          	2015	M06	      129325	R
NewJersey	LAUCN340030000000003          	2010	M06	         8.1	R
NewJersey	LAUCN340030000000003          	2011	M06	         8.0	R
NewJersey	LAUCN340030000000003          	2012	M06	         8.2	R
NewJersey	LAUCN340030000000003          	2013	M06	         7.4	R
NewJersey	LAUCN340030000000003          	2014	M06	         5.5	R
NewJersey	LAUCN340030000000003          	2015	M06	         5.0	R
NewJersey	LAUCN340030000000004          	2010	M06	       38704	R
NewJersey	LAUCN340030000000004          	2011	M06	       38445	R
NewJersey	LAUCN340030000000004          	2012	M06	       40322	R
NewJersey	LAUCN340030000000004          	2013	M06	       35950	R
NewJersey	LAUCN340030000000004          	2014	M06	       26484	R
NewJersey	LAUCN340030000000004          	2015	M06	       23935	R
NewJersey	LAUCN340030000000005          	2010	M06	      441739	R
NewJersey	LAUCN340030000000005          	2011	M06	      444130	R
NewJersey	LAUCN340030000000005          	2012	M06	      449466	R
NewJersey	LAUCN340030000000005          	2013	M06	      450936	R
NewJersey	LAUCN340030000000005          	2014	M06	      453398	R
NewJersey	LAUCN340030000000005          	2015	M06	      458389	R
NewJersey	LAUCN340030000000006          	2010	M06	      480443	R
NewJersey	LAUCN340030000000006          	2011	M06	      482575	R
NewJersey	LAUCN340030000000006          	2012	M06	      489788	R
NewJersey	LAUCN340030000000006          	2013	M06	      486886	R
NewJersey	LAUCN340030000000006          	2014	M06	      479882	R
NewJersey	LAUCN340030000000006          	2015	M06	      482324	R
NewJersey	LAUCN340050000000003          	2010	M06	         8.9	R
NewJersey	LAUCN340050000000003          	2011	M06	         8.9	R
NewJersey	LAUCN340050000000003          	2012	M06	         9.1	R
NewJersey	LAUCN340050000000003          	2013	M06	         8.1	R
NewJersey	LAUCN340050000000003          	2014	M06	         6.3	R
NewJersey	LAUCN340050000000003          	2015	M06	         5.5	R
NewJersey	LAUCN340050000000004          	2010	M06	       21267	R
NewJersey	LAUCN340050000000004          	2011	M06	       21094	R
NewJersey	LAUCN340050000000004          	2012	M06	       21611	R
NewJersey	LAUCN340050000000004          	2013	M06	       19218	R
NewJersey	LAUCN340050000000004          	2014	M06	       14558	R
NewJersey	LAUCN340050000000004          	2015	M06	       12876	R
NewJersey	LAUCN340050000000005          	2010	M06	      217560	R
NewJersey	LAUCN340050000000005          	2011	M06	      216133	R
NewJersey	LAUCN340050000000005          	2012	M06	      216177	R
NewJersey	LAUCN340050000000005          	2013	M06	      217473	R
NewJersey	LAUCN340050000000005          	2014	M06	      215554	R
NewJersey	LAUCN340050000000005          	2015	M06	      219271	R
NewJersey	LAUCN340050000000006          	2010	M06	      238827	R
NewJersey	LAUCN340050000000006          	2011	M06	      237227	R
NewJersey	LAUCN340050000000006          	2012	M06	      237788	R
NewJersey	LAUCN340050000000006          	2013	M06	      236691	R
NewJersey	LAUCN340050000000006          	2014	M06	      230112	R
NewJersey	LAUCN340050000000006          	2015	M06	      232147	R
NewJersey	LAUCN340070000000003          	2010	M06	        10.8	R
NewJersey	LAUCN340070000000003          	2011	M06	        11.1	R
NewJersey	LAUCN340070000000003          	2012	M06	        11.1	R
NewJersey	LAUCN340070000000003          	2013	M06	         9.8	R
NewJersey	LAUCN340070000000003          	2014	M06	         7.5	R
NewJersey	LAUCN340070000000003          	2015	M06	         6.7	R
NewJersey	LAUCN340070000000004          	2010	M06	       28780	R
NewJersey	LAUCN340070000000004          	2011	M06	       29305	R
NewJersey	LAUCN340070000000004          	2012	M06	       29246	R
NewJersey	LAUCN340070000000004          	2013	M06	       25625	R
NewJersey	LAUCN340070000000004          	2014	M06	       18988	R
NewJersey	LAUCN340070000000004          	2015	M06	       17017	R
NewJersey	LAUCN340070000000005          	2010	M06	      237644	R
NewJersey	LAUCN340070000000005          	2011	M06	      235346	R
NewJersey	LAUCN340070000000005          	2012	M06	      234933	R
NewJersey	LAUCN340070000000005          	2013	M06	      236401	R
NewJersey	LAUCN340070000000005          	2014	M06	      233974	R
NewJersey	LAUCN340070000000005          	2015	M06	      237821	R
NewJersey	LAUCN340070000000006          	2010	M06	      266424	R
NewJersey	LAUCN340070000000006          	2011	M06	      264651	R
NewJersey	LAUCN340070000000006          	2012	M06	      264179	R
NewJersey	LAUCN340070000000006          	2013	M06	      262026	R
NewJersey	LAUCN340070000000006          	2014	M06	      252962	R
NewJersey	LAUCN340070000000006          	2015	M06	      254838	R
NewJersey	LAUCN340090000000003          	2010	M06	        10.2	R
NewJersey	LAUCN340090000000003          	2011	M06	        11.1	R
NewJersey	LAUCN340090000000003          	2012	M06	        11.7	R
NewJersey	LAUCN340090000000003          	2013	M06	        10.9	R
NewJersey	LAUCN340090000000003          	2014	M06	         8.4	R
NewJersey	LAUCN340090000000003          	2015	M06	         8.3	R
NewJersey	LAUCN340090000000004          	2010	M06	        5759	R
NewJersey	LAUCN340090000000004          	2011	M06	        6262	R
NewJersey	LAUCN340090000000004          	2012	M06	        6697	R
NewJersey	LAUCN340090000000004          	2013	M06	        6154	R
NewJersey	LAUCN340090000000004          	2014	M06	        4646	R
NewJersey	LAUCN340090000000004          	2015	M06	        4555	R
NewJersey	LAUCN340090000000005          	2010	M06	       50630	R
NewJersey	LAUCN340090000000005          	2011	M06	       49927	R
NewJersey	LAUCN340090000000005          	2012	M06	       50617	R
NewJersey	LAUCN340090000000005          	2013	M06	       50535	R
NewJersey	LAUCN340090000000005          	2014	M06	       50833	R
NewJersey	LAUCN340090000000005          	2015	M06	       50602	R
NewJersey	LAUCN340090000000006          	2010	M06	       56389	R
NewJersey	LAUCN340090000000006          	2011	M06	       56189	R
NewJersey	LAUCN340090000000006          	2012	M06	       57314	R
NewJersey	LAUCN340090000000006          	2013	M06	       56689	R
NewJersey	LAUCN340090000000006          	2014	M06	       55479	R
NewJersey	LAUCN340090000000006          	2015	M06	       55157	R
NewJersey	LAUCN340110000000003          	2010	M06	        12.3	R
NewJersey	LAUCN340110000000003          	2011	M06	        12.7	R
NewJersey	LAUCN340110000000003          	2012	M06	        13.0	R
NewJersey	LAUCN340110000000003          	2013	M06	        11.7	R
NewJersey	LAUCN340110000000003          	2014	M06	         9.1	R
NewJersey	LAUCN340110000000003          	2015	M06	         8.6	R
NewJersey	LAUCN340110000000004          	2010	M06	        9037	R
NewJersey	LAUCN340110000000004          	2011	M06	        9200	R
NewJersey	LAUCN340110000000004          	2012	M06	        9426	R
NewJersey	LAUCN340110000000004          	2013	M06	        8244	R
NewJersey	LAUCN340110000000004          	2014	M06	        6188	R
NewJersey	LAUCN340110000000004          	2015	M06	        5893	R
NewJersey	LAUCN340110000000005          	2010	M06	       64180	R
NewJersey	LAUCN340110000000005          	2011	M06	       63082	R
NewJersey	LAUCN340110000000005          	2012	M06	       62880	R
NewJersey	LAUCN340110000000005          	2013	M06	       62030	R
NewJersey	LAUCN340110000000005          	2014	M06	       61761	R
NewJersey	LAUCN340110000000005          	2015	M06	       62249	R
NewJersey	LAUCN340110000000006          	2010	M06	       73217	R
NewJersey	LAUCN340110000000006          	2011	M06	       72282	R
NewJersey	LAUCN340110000000006          	2012	M06	       72306	R
NewJersey	LAUCN340110000000006          	2013	M06	       70274	R
NewJersey	LAUCN340110000000006          	2014	M06	       67949	R
NewJersey	LAUCN340110000000006          	2015	M06	       68142	R
NewJersey	LAUCN340130000000003          	2010	M06	        10.8	R
NewJersey	LAUCN340130000000003          	2011	M06	        11.1	R
NewJersey	LAUCN340130000000003          	2012	M06	        11.1	R
NewJersey	LAUCN340130000000003          	2013	M06	        10.3	R
NewJersey	LAUCN340130000000003          	2014	M06	         7.8	R
NewJersey	LAUCN340130000000003          	2015	M06	         7.3	R
NewJersey	LAUCN340130000000004          	2010	M06	       41558	R
NewJersey	LAUCN340130000000004          	2011	M06	       42679	R
NewJersey	LAUCN340130000000004          	2012	M06	       42976	R
NewJersey	LAUCN340130000000004          	2013	M06	       39488	R
NewJersey	LAUCN340130000000004          	2014	M06	       29419	R
NewJersey	LAUCN340130000000004          	2015	M06	       27354	R
NewJersey	LAUCN340130000000005          	2010	M06	      342784	R
NewJersey	LAUCN340130000000005          	2011	M06	      341473	R
NewJersey	LAUCN340130000000005          	2012	M06	      344368	R
NewJersey	LAUCN340130000000005          	2013	M06	      345728	R
NewJersey	LAUCN340130000000005          	2014	M06	      346181	R
NewJersey	LAUCN340130000000005          	2015	M06	      347105	R
NewJersey	LAUCN340130000000006          	2010	M06	      384342	R
NewJersey	LAUCN340130000000006          	2011	M06	      384152	R
NewJersey	LAUCN340130000000006          	2012	M06	      387344	R
NewJersey	LAUCN340130000000006          	2013	M06	      385216	R
NewJersey	LAUCN340130000000006          	2014	M06	      375600	R
NewJersey	LAUCN340130000000006          	2015	M06	      374459	R
NewJersey	LAUCN340150000000003          	2010	M06	        10.1	R
NewJersey	LAUCN340150000000003          	2011	M06	        10.4	R
NewJersey	LAUCN340150000000003          	2012	M06	        10.5	R
NewJersey	LAUCN340150000000003          	2013	M06	         9.5	R
NewJersey	LAUCN340150000000003          	2014	M06	         7.1	R
NewJersey	LAUCN340150000000003          	2015	M06	         6.3	R
NewJersey	LAUCN340150000000004          	2010	M06	       15481	R
NewJersey	LAUCN340150000000004          	2011	M06	       15973	R
NewJersey	LAUCN340150000000004          	2012	M06	       16120	R
NewJersey	LAUCN340150000000004          	2013	M06	       14442	R
NewJersey	LAUCN340150000000004          	2014	M06	       10571	R
NewJersey	LAUCN340150000000004          	2015	M06	        9421	R
NewJersey	LAUCN340150000000005          	2010	M06	      138026	R
NewJersey	LAUCN340150000000005          	2011	M06	      137078	R
NewJersey	LAUCN340150000000005          	2012	M06	      136979	R
NewJersey	LAUCN340150000000005          	2013	M06	      138275	R
NewJersey	LAUCN340150000000005          	2014	M06	      137636	R
NewJersey	LAUCN340150000000005          	2015	M06	      140186	R
NewJersey	LAUCN340150000000006          	2010	M06	      153507	R
NewJersey	LAUCN340150000000006          	2011	M06	      153051	R
NewJersey	LAUCN340150000000006          	2012	M06	      153099	R
NewJersey	LAUCN340150000000006          	2013	M06	      152717	R
NewJersey	LAUCN340150000000006          	2014	M06	      148207	R
NewJersey	LAUCN340150000000006          	2015	M06	      149607	R
NewJersey	LAUCN340170000000003          	2010	M06	         9.6	R
NewJersey	LAUCN340170000000003          	2011	M06	         9.4	R
